People,Lat,Lon
5301,2.968677127,101.7360955
5302,2.936152733,101.6911888
5303,2.868585497,101.7007293
5304,3.040483207,101.6861951
5305,2.894821055,101.712634
5306,2.935713899,101.6866767
5307,3.020824402,101.6983679
5308,2.877033868,101.7005525
5309,2.860497375,101.7178852
5310,2.945070422,101.6336775
5311,2.904087227,101.7051229
5312,2.877055981,101.6388594
5313,3.014358602,101.7275557
5314,2.882452678,101.7304056
5315,2.852839336,101.6194943
5316,2.990425144,101.6944549
5317,3.024161468,101.735756
5318,2.951011231,101.6493157
5319,3.010621401,101.6138287
5320,2.92842919,101.6291233
5321,2.894750421,101.7049616
5322,2.95535505,101.734041
5323,2.885425751,101.6562235
5324,2.980708318,101.737245
5325,2.9782365,101.6723253
5326,3.001042823,101.6383368
5327,2.924674854,101.7169926
5328,2.931023966,101.7302613
5329,2.995960942,101.6926262
5330,3.040220349,101.7130108
5331,2.956928754,101.7515778
5332,2.971502658,101.6861534
5333,2.952168014,101.7049524
5334,2.885991657,101.672361
5335,3.031006941,101.7227919
5336,2.878201432,101.6254682
5337,2.925555978,101.7222175
5338,2.858500226,101.6973696
5339,2.956464069,101.6114239
5340,2.897287566,101.7347079
5341,3.035997483,101.7077674
5342,2.920048343,101.6804771
5343,3.017404199,101.7220326
5344,3.029269005,101.6414279
5345,3.011457443,101.6395709
5346,2.90794725,101.6653101
5347,2.972679109,101.6197053
5348,2.990200839,101.6674897
5349,2.96634847,101.6343239
5350,2.929700974,101.6323759
5351,2.877679967,101.6516774
5352,3.014164451,101.6430223
5353,2.975313194,101.5972323
5354,2.874177691,101.6193896
5355,2.975961057,101.6477709
5356,2.943416258,101.6258596
5357,2.903975987,101.7314888
5358,3.002451881,101.6404302
5359,2.933860248,101.6365605
5360,2.964632508,101.6846442
5361,2.854756765,101.5941152
5362,2.944824669,101.6079409
5363,2.901449716,101.6898627
5364,2.861260901,101.6832678
5365,2.861324301,101.606349
5366,2.94864783,101.663442
5367,2.852370855,101.7510046
5368,2.857941043,101.6951215
5369,2.878213011,101.6429143
5370,2.85631136,101.6281526
5371,2.886208767,101.7400781
5372,2.928851297,101.6164948
5373,2.870402637,101.6234642
5374,2.886398852,101.5919173
5375,2.914869473,101.7179936
5376,2.998207901,101.7315725
5377,2.929893078,101.670335
5378,2.951449421,101.6090442
5379,3.030970922,101.7447811
5380,2.964122006,101.7112782
5381,2.908707807,101.6477529
5382,2.897388516,101.6383991
5383,2.911808575,101.6354358
5384,2.948915748,101.7048214
5385,2.881344602,101.589663
5386,2.953642182,101.6768545
5387,2.91078077,101.6139017
5388,2.876380704,101.7030057
5389,2.895763671,101.7293051
5390,2.901340733,101.6432896
5391,2.881469504,101.7166637
5392,2.90979383,101.6875143
5393,3.035487267,101.6370227
5394,2.996000336,101.7511265
5395,2.959804345,101.7158611
5396,2.925105588,101.6296839
5397,3.038699093,101.6097307
5398,3.033418261,101.7512612
5399,2.950317669,101.6763496
5400,2.872583595,101.698911
5401,2.952792972,101.6022276
5402,2.944002788,101.5991263
5403,2.872140417,101.6345002
5404,2.961619005,101.6428102
5405,2.989215886,101.6236369
5406,2.914627508,101.6837242
5407,2.911174695,101.7515553
5408,2.978893539,101.6555422
5409,3.005594303,101.6787248
5410,2.983699245,101.64143
5411,2.878199524,101.6756112
5412,3.007066562,101.5934244
5413,2.926255776,101.6157013
5414,2.865040966,101.7493038
5415,2.854153969,101.7058541
5416,2.99157893,101.6043892
5417,2.973510723,101.7355383
5418,2.865368427,101.7031942
5419,3.005641522,101.6728777
5420,2.905827906,101.6727112
5421,3.029980254,101.7123575
5422,2.957469303,101.6151346
5423,2.92598465,101.6025113
5424,2.886458453,101.6367151
5425,2.872675479,101.6217386
5426,2.950808574,101.661592
5427,3.016704418,101.6042138
5428,2.883436321,101.7351145
5429,2.911298552,101.706302
5430,2.854278189,101.6869042
5431,2.936584816,101.6727837
5432,2.890937042,101.6787689
5433,2.974585932,101.6205253
5434,3.007659264,101.6689392
5435,3.002557458,101.7517912
5436,2.871930966,101.6571759
5437,2.920550886,101.6371118
5438,2.892802961,101.711866
5439,2.861019492,101.6038519
5440,2.959816072,101.7166379
5441,3.034636776,101.7180049
5442,2.988131316,101.6201772
5443,2.909198712,101.6447552
5444,2.95341065,101.6161515
5445,3.008341423,101.5934141
5446,2.918649521,101.7085929
5447,2.958090683,101.6407472
5448,2.957904844,101.6353141
5449,2.92626646,101.7110113
5450,2.907161715,101.7191204
5451,2.921995692,101.7512738
5452,2.999306413,101.6288975
5453,2.868912486,101.6963787
5454,2.871029329,101.6626786
5455,3.016457252,101.7206794
5456,2.944767499,101.713398
5457,2.853964804,101.6668252
5458,2.92850311,101.7117198
5459,2.950592814,101.6430217
5460,2.860014887,101.6265634
5461,3.005003617,101.617484
5462,2.966228597,101.6095046
5463,3.027807209,101.6371574
5464,2.866113022,101.6976912
5465,2.923200943,101.7131866
5466,2.961143223,101.7340451
5467,2.902463189,101.5906336
5468,2.879476119,101.6549856
5469,2.985111833,101.7008353
5470,2.955637201,101.7127116
5471,2.925181415,101.6477472
5472,2.916086592,101.6262244
5473,2.920133613,101.7444497
5474,2.990187801,101.6167319
5475,2.868883878,101.6747728
5476,2.961003942,101.6190441
5477,2.857222885,101.6859344
5478,2.851856137,101.6614206
5479,3.037048244,101.6093313
5480,3.010205911,101.6961317
5481,3.0341934,101.618517
5482,2.877708562,101.6554498
5483,3.005957901,101.631825
5484,2.975250678,101.6412388
5485,2.91858047,101.592283
5486,2.902489862,101.7056214
5487,2.916576031,101.655462
5488,2.890153132,101.5991935
5489,3.018763592,101.7002803
5490,2.938796177,101.6130283
5491,2.955728235,101.5920109
5492,2.966489135,101.7216693
5493,2.963735247,101.7085329
5494,2.858949174,101.6752515
5495,2.93294848,101.6546223
5496,2.937081661,101.6410154
5497,2.860927037,101.7514058
5498,2.946896518,101.7204684
5499,2.937605734,101.7300708
5500,2.911323061,101.7512861
5501,2.889244366,101.6039366
5502,2.903815535,101.6979601
5503,3.018869612,101.7268334
5504,2.991844602,101.7314421
5505,2.905960991,101.662058
5506,3.017328382,101.7098493
5507,2.946822194,101.7009852
5508,2.927203655,101.679044
5509,2.958467538,101.6405238
5510,2.877876023,101.60584
5511,2.942065578,101.7311491
5512,2.896125692,101.6976297
5513,2.870475444,101.7286064
5514,3.023885497,101.6377807
5515,2.985101757,101.6540568
5516,3.001575049,101.6563749
5517,3.009489713,101.732424
5518,2.87710503,101.6844769
5519,3.028874369,101.7301892
5520,2.964693532,101.6172981
5521,2.943081455,101.6655824
5522,2.97841838,101.6763438
5523,2.89217286,101.6470857
5524,3.030029705,101.7333236
5525,2.942582718,101.6574389
5526,2.933831545,101.6989632
5527,2.945087582,101.6462289
5528,2.962384063,101.7219032
5529,2.898626242,101.6474927
5530,2.868331204,101.6961106
5531,2.979700165,101.750932
5532,2.999114258,101.6451822
5533,2.997034272,101.617357
5534,2.991101494,101.6990302
5535,2.867073159,101.5912251
5536,3.0042887,101.7338081
5537,2.854521973,101.6237574
5538,2.971412737,101.6798113
5539,2.904899131,101.6632029
5540,2.953808362,101.6963772
5541,2.968679984,101.6097846
5542,3.023138591,101.6172515
5543,3.00533447,101.6023734
5544,2.921845968,101.6717925
5545,3.005880184,101.7264462
5546,2.966753138,101.7310721
5547,3.007031443,101.6592461
5548,2.899648871,101.6705414
5549,2.982203309,101.6088768
5550,2.936196198,101.6203703
5551,2.983395313,101.6108974
5552,3.040159474,101.709979
5553,2.939968929,101.6786974
5554,2.862974898,101.6476964
5555,2.907393573,101.6837016
5556,2.92985107,101.7324104
5557,2.975627668,101.7463454
5558,2.868473617,101.7058559
5559,2.97279672,101.6325947
5560,2.920443204,101.6125449
5561,2.885404845,101.6755781
5562,2.852887659,101.6597325
5563,2.979686293,101.6727943
5564,2.88813384,101.5919361
5565,2.939467475,101.62173
5566,2.880076496,101.6423993
5567,2.982643307,101.6450706
5568,2.92953634,101.6245995
5569,2.93888735,101.5937237
5570,2.903792389,101.6013805
5571,2.931061541,101.6499119
5572,3.020705147,101.6360707
5573,2.88950199,101.6984498
5574,2.927936483,101.662853
5575,2.925184887,101.6346942
5576,2.854801237,101.7153294
5577,2.981278745,101.7235913
5578,2.871058473,101.6404807
5579,2.922956245,101.6742392
5580,3.017063446,101.6171702
5581,2.868261706,101.6433134
5582,2.886551058,101.7425079
5583,3.026826593,101.6345872
5584,2.880137126,101.6317621
5585,2.939815025,101.6272598
5586,2.916048074,101.7049384
5587,2.940530058,101.6290087
5588,2.982071082,101.6886656
5589,2.946454369,101.6280552
5590,2.904279226,101.6788878
5591,2.864670563,101.6710039
5592,2.87097707,101.7202976
5593,3.023832346,101.601029
5594,3.04144664,101.6236748
5595,2.929757768,101.6547445
5596,2.971468688,101.6675453
5597,2.905873732,101.7142208
5598,2.988735578,101.6620515
5599,2.945470114,101.7496574
5600,3.016246715,101.684343
5601,2.890275747,101.5980815
5602,2.881295259,101.6918843
5603,2.978161782,101.5927756
5604,2.854133175,101.6324082
5605,2.962095916,101.6806026
5606,2.967297961,101.6468068
5607,2.993439042,101.6863141
5608,2.993664508,101.6248986
5609,2.904683315,101.6570639
5610,2.982918414,101.5895607
5611,2.990840266,101.6897758
5612,2.856307584,101.7325415
5613,3.039972932,101.7112029
5614,2.966966949,101.6898521
5615,3.027840827,101.712531
5616,2.950975259,101.6054819
5617,2.921200229,101.7151474
5618,2.963095914,101.5930562
5619,2.993828163,101.6502509
5620,2.978102596,101.6955696
5621,3.014680912,101.6945155
5622,3.041576985,101.7084865
5623,2.897307392,101.6266475
5624,3.036491147,101.623082
5625,2.985062553,101.6036861
5626,3.019202018,101.7201146
5627,3.00785417,101.6138738
5628,2.946971928,101.6686376
5629,3.005882443,101.6389392
5630,2.881154711,101.5959119
5631,2.890394364,101.6856218
5632,2.941490944,101.689228
5633,3.021815034,101.6217948
5634,2.93808962,101.7036726
5635,2.980160367,101.6963893
5636,2.85994268,101.7192634
5637,2.924427533,101.733814
5638,2.971285498,101.6043277
5639,2.858663056,101.7195929
5640,2.8994641,101.6008524
5641,3.02829693,101.7198302
5642,2.929675701,101.6561654
5643,2.930872614,101.6006307
5644,2.870281855,101.6670375
5645,2.93850562,101.6096636
5646,2.860530624,101.7502923
5647,2.959955846,101.6933746
5648,2.879868758,101.6195392
5649,2.923854461,101.6095892
5650,2.961961911,101.7223126
5651,2.985215927,101.7504172
5652,2.909218485,101.6989802
5653,2.917014227,101.608389
5654,2.940497706,101.7373672
5655,3.03666218,101.6098017
5656,3.023358996,101.7222859
5657,2.889657614,101.6878437
5658,2.964845368,101.7448007
5659,3.036054412,101.684758
5660,3.013845083,101.686077
5661,3.025178026,101.7467897
5662,2.963280152,101.714369
5663,2.993062418,101.7402784
5664,3.03898679,101.6881701
5665,3.006457985,101.6173622
5666,2.978661762,101.7266051
5667,2.917806898,101.6406578
5668,3.035595769,101.6638742
5669,2.946688542,101.6536032
5670,2.928763229,101.7164951
5671,2.960598785,101.7463166
5672,2.88344932,101.6080451
5673,2.900869112,101.626124
5674,3.026261021,101.6835384
5675,2.940461003,101.6935711
5676,3.006981039,101.7479442
5677,3.003034511,101.7183926
5678,2.959010671,101.6634017
5679,2.974095062,101.6793882
5680,3.038696348,101.6118572
5681,3.037960387,101.7022636
5682,3.011454375,101.654404
5683,2.852041325,101.7038344
5684,2.923642817,101.6798811
5685,2.973218902,101.7051918
5686,2.927345571,101.6875835
5687,3.017459961,101.7470198
5688,2.897410644,101.6132705
5689,3.020874369,101.6549127
5690,3.034461869,101.7330831
5691,2.932248559,101.6948903
5692,2.982347909,101.6210147
5693,3.029015502,101.6037568
5694,2.941772391,101.616638
5695,2.954010012,101.681813
5696,2.982669017,101.6743138
5697,2.908846385,101.6686415
5698,2.912930812,101.6160283
5699,2.925141277,101.6106456
5700,2.932375949,101.7072489
5701,3.034047061,101.638623
5702,3.019303,101.7516741
5703,3.001794957,101.648892
5704,2.95085856,101.7288377
5705,3.008797687,101.7431959
5706,3.040235748,101.6588754
5707,2.965025748,101.6136796
5708,2.894620911,101.749135
5709,2.875293602,101.7175289
5710,2.963971143,101.7074905
5711,2.909858305,101.6994045
5712,2.99582855,101.6333512
5713,2.924763057,101.718886
5714,2.86194707,101.6268625
5715,2.898586831,101.6263779
5716,2.982530576,101.6886578
5717,2.984329705,101.6927987
5718,2.983702588,101.6643547
5719,2.951335495,101.6418598
5720,3.027756977,101.6392201
5721,2.891329266,101.7192785
5722,2.94945409,101.6223984
5723,2.985368404,101.6581918
5724,2.989946312,101.7483839
5725,2.9429476,101.6740892
5726,2.9207496,101.635788
5727,2.890543878,101.7491413
5728,3.009047021,101.6487903
5729,2.889944867,101.7283735
5730,2.876918693,101.6628264
5731,2.927977749,101.6141121
5732,2.95515074,101.6727518
5733,2.944579604,101.7323397
5734,3.039806017,101.7161629
5735,3.019108317,101.6970536
5736,2.992124504,101.7494477
5737,2.852388521,101.628303
5738,2.985804595,101.6751529
5739,2.909491227,101.7301916
5740,2.986578,101.7369744
5741,2.963082264,101.6703177
5742,3.031654334,101.6971555
5743,2.872152222,101.596895
5744,2.889104282,101.6624907
5745,2.898468253,101.5944473
5746,2.864448594,101.6036953
5747,2.91246804,101.7169168
5748,2.975368498,101.6047527
5749,2.856655267,101.6036666
5750,2.960932523,101.7046753
5751,3.001425158,101.7013722
5752,2.973972149,101.7342918
5753,2.863572993,101.5920718
5754,2.916163068,101.6931116
5755,2.998901952,101.7263819
5756,2.958153825,101.631531
5757,2.88153264,101.6173612
5758,2.863151229,101.6099498
5759,2.9632817,101.6710484
5760,2.892077976,101.7382544
5761,2.855519808,101.6795441
5762,2.944595357,101.7158582
5763,2.982003246,101.6803917
5764,2.933190237,101.6702892
5765,2.898567275,101.7164803
5766,2.915356093,101.6838242
5767,2.935799892,101.5938583
5768,3.039168744,101.6033548
5769,2.953198373,101.6050559
5770,2.929073851,101.6812871
5771,2.980361597,101.6343295
5772,2.853273792,101.6797932
5773,3.011757776,101.6917871
5774,3.036114261,101.7216201
5775,3.035772041,101.6967187
5776,2.879979154,101.6785678
5777,2.921633469,101.624017
5778,2.872761777,101.741095
5779,2.91126866,101.6322537
5780,2.883251101,101.6008047
5781,2.983996964,101.6179359
5782,2.870343118,101.6226503
5783,3.002275281,101.7377772
5784,2.934188133,101.6622728
5785,3.010407049,101.643309
5786,2.961505246,101.6584612
5787,2.990027242,101.636654
5788,2.932826565,101.7202794
5789,2.897729207,101.6576816
5790,2.86565459,101.6291875
5791,2.863835929,101.7005368
5792,3.031292635,101.7089411
5793,2.950764758,101.7210582
5794,3.025998492,101.638752
5795,2.883460739,101.6958334
5796,3.005323788,101.6981843
5797,2.937889635,101.6213735
5798,2.862035358,101.7472139
5799,2.863207612,101.7013827
5800,2.965781316,101.5981146
5801,2.99650395,101.6323913
5802,2.851182658,101.7279064
5803,2.992043748,101.7324899
5804,2.948579716,101.6967924
5805,2.885612436,101.7414933
5806,2.864679346,101.648737
5807,2.937537627,101.7130778
5808,2.87682917,101.7095563
5809,2.926015568,101.7221315
5810,2.853984355,101.6391825
5811,2.926586984,101.6224659
5812,2.940112078,101.7021435
5813,3.027122077,101.6117783
5814,3.002432243,101.6499026
5815,2.942108109,101.5990888
5816,2.969162703,101.6149719
5817,3.025214704,101.6884997
5818,2.917316422,101.7253725
5819,3.003851034,101.6962892
5820,2.898239031,101.6585045
5821,3.012927825,101.6087054
5822,2.927967604,101.6533901
5823,3.007534076,101.6580887
5824,2.981585545,101.5941357
5825,2.985229713,101.7154392
5826,2.955520312,101.749433
5827,2.926490796,101.65414
5828,3.008059502,101.6454238
5829,2.916892179,101.7416163
5830,2.990957811,101.6933292
5831,2.941647128,101.7423121
5832,2.883524237,101.7142612
5833,3.00128147,101.7131575
5834,2.996470477,101.7066143
5835,2.973624317,101.6424433
5836,2.860052408,101.6980367
5837,2.929408564,101.7180023
5838,3.014697612,101.6943465
5839,2.981062659,101.6663968
5840,2.907879516,101.6268908
5841,2.974052129,101.736639
5842,2.893332127,101.6868316
5843,2.915558584,101.6881399
5844,2.976842121,101.7030965
5845,2.965351325,101.7224572
5846,2.903566349,101.6863571
5847,2.949406834,101.6144732
5848,2.865786219,101.629215
5849,2.886691551,101.7511898
5850,3.039826324,101.7286135
5851,3.021072445,101.6971284
5852,2.965434764,101.6543668
5853,2.927896822,101.7319944
5854,2.858345259,101.6430763
5855,2.878090483,101.6624006
5856,2.98521272,101.7327925
5857,2.993847585,101.7362559
5858,2.90951799,101.5903771
5859,2.941616763,101.7268507
5860,2.95594084,101.7207678
5861,2.935114049,101.6641109
5862,3.036625919,101.7124976
5863,2.948318876,101.6444648
5864,2.962102653,101.6919004
5865,2.92007579,101.6865964
5866,2.962356654,101.735812
5867,3.015801711,101.7053371
5868,3.016158916,101.7171299
5869,2.987860909,101.6805274
5870,2.889909902,101.6336193
5871,2.968910349,101.6186123
5872,2.957465005,101.6270998
5873,2.891787399,101.6010186
5874,2.93132722,101.648313
5875,2.976970766,101.7023214
5876,2.868252779,101.7204954
5877,2.923841992,101.6593456
5878,2.926392859,101.7176786
5879,2.898519888,101.6721891
5880,3.037228495,101.6987325
5881,2.967086626,101.7058752
5882,2.967231353,101.6370896
5883,2.886424941,101.7012659
5884,2.90971001,101.5964819
5885,2.907825397,101.6563948
5886,3.040000967,101.6186128
5887,2.862007373,101.7077216
5888,2.94595046,101.7022457
5889,3.024153951,101.6098388
5890,2.979573007,101.6882595
5891,2.902203854,101.7269983
5892,2.987418953,101.6750063
5893,2.958249303,101.6678816
5894,2.861327894,101.7244861
5895,3.001286973,101.6149239
5896,2.972620194,101.6119282
5897,2.955522213,101.7110644
5898,2.966547503,101.6359646
5899,2.950688001,101.7466701
5900,2.922836619,101.7427417
5901,2.888342333,101.7291516
5902,2.872939405,101.6930178
5903,2.908942891,101.7357073
5904,2.92183769,101.6653794
5905,2.933672426,101.687019
5906,3.025636179,101.590464
5907,2.895085819,101.6437996
5908,2.931520524,101.7482144
5909,2.933745063,101.7170247
5910,2.981672907,101.7377815
5911,2.965247524,101.7425088
5912,2.952858551,101.7442897
5913,3.009653788,101.6928305
5914,2.882302559,101.6053475
5915,2.912653054,101.6764131
5916,2.952004755,101.749037
5917,2.944477513,101.6816803
5918,2.943874857,101.6039069
5919,2.857174218,101.6061245
5920,2.883357994,101.7326962
5921,2.863144279,101.7280844
5922,2.993371003,101.7388497
5923,2.860379978,101.6053917
5924,2.98493067,101.6860837
5925,2.863474973,101.6249717
5926,3.012345413,101.6622608
5927,2.860063327,101.5934762
5928,3.002392445,101.7187404
5929,2.891722126,101.6220973
5930,2.871823985,101.715351
5931,2.984813249,101.6682145
5932,2.873367311,101.675822
5933,2.891800869,101.6795544
5934,2.861912371,101.6952453
5935,3.018064043,101.7177168
5936,2.974515602,101.7135755
5937,2.989917682,101.700122
5938,2.975993438,101.6080796
5939,2.906724261,101.7301189
5940,2.934524805,101.7431518
5941,2.930517408,101.6692917
5942,3.028471348,101.7164708
5943,3.014936342,101.7260967
5944,2.944240187,101.6659325
5945,2.980348345,101.7392299
5946,2.917215079,101.6826396
5947,2.997195158,101.7124756
5948,2.937357728,101.731419
5949,2.95470136,101.6039517
5950,3.009319689,101.6633481
5951,2.906897701,101.6047477
5952,2.910732314,101.7344923
5953,2.945975959,101.7115075
5954,3.000025246,101.6444228
5955,2.977723288,101.7035931
5956,2.866889069,101.7452633
5957,2.945239012,101.6442613
5958,3.02322709,101.6140764
5959,2.884972643,101.6779903
5960,2.870827354,101.6994113
5961,2.922102495,101.7055536
5962,3.041396281,101.6649751
5963,2.995952984,101.5892102
5964,2.932464389,101.668636
5965,2.928465228,101.7245017
5966,2.915441168,101.6566775
5967,2.935645969,101.7261221
5968,2.872727144,101.6871174
5969,2.939783072,101.6964478
5970,2.909368923,101.6124577
5971,2.856979352,101.7032521
5972,3.013614244,101.5961282
5973,3.019755042,101.6110606
5974,2.950780034,101.6681721
5975,2.938140988,101.7175165
5976,2.899539923,101.6093154
5977,3.038896345,101.7206839
5978,2.966458832,101.6549821
5979,2.861666096,101.705784
5980,2.861251618,101.626299
5981,3.013934153,101.7277129
5982,2.970228316,101.7298599
5983,2.870582414,101.6682764
5984,2.880852465,101.6247975
5985,2.859599513,101.5898368
5986,3.008968899,101.6159153
5987,2.860154961,101.7337141
5988,2.860935132,101.6181839
5989,2.866302329,101.6727902
5990,2.913932906,101.608896
5991,2.926785252,101.737352
5992,3.038755291,101.7224354
5993,3.004950478,101.7126808
5994,2.946513685,101.6461045
5995,2.859940732,101.6520255
5996,2.901838138,101.7100857
5997,2.901696295,101.6734625
5998,3.029582152,101.6189878
5999,3.011054552,101.7353927
6000,2.955582385,101.7348908
6001,2.891257943,101.6242712
6002,2.98290024,101.7268197
6003,2.865513063,101.6715663
6004,2.949528651,101.6285613
6005,2.96299908,101.618511
6006,3.0171126,101.5932913
6007,2.909616656,101.7296755
6008,3.027489917,101.725026
6009,3.037512228,101.7212708
6010,2.941363048,101.7393578
6011,2.949045535,101.7163638
6012,2.873420416,101.617918
6013,3.003831807,101.7320414
6014,2.90684296,101.7383153
6015,3.007405828,101.6308534
6016,3.008914708,101.6747872
6017,2.956339977,101.6344151
6018,2.872176475,101.7472509
6019,2.957414917,101.7255639
6020,2.966480213,101.6047298
6021,2.953730587,101.7006275
6022,2.99908714,101.6219063
6023,2.960032875,101.714336
6024,3.012729594,101.6449666
6025,2.855820395,101.6788117
6026,2.973195758,101.7035508
6027,2.98789787,101.6761392
6028,3.04030725,101.6283548
6029,2.951683262,101.7464253
6030,2.947030586,101.6183348
6031,2.993527754,101.7402182
6032,3.024292215,101.6259386
6033,2.860011974,101.7071807
6034,2.895985422,101.7126907
6035,2.878799514,101.6000839
6036,2.890921152,101.6997142
6037,2.979130958,101.5960249
6038,2.871588552,101.5954045
6039,3.04026772,101.7436771
6040,2.961384241,101.714338
6041,2.939563275,101.7032196
6042,2.998159636,101.7318588
6043,2.999955617,101.6706197
6044,2.969867935,101.6227524
6045,2.964991504,101.651457
6046,2.89295443,101.6045272
6047,2.877078333,101.6220565
6048,2.995070915,101.599952
6049,2.953348584,101.6188392
6050,2.89459227,101.7517588
6051,2.936620423,101.6524411
6052,2.879045578,101.6275719
6053,2.86504853,101.7074811
6054,2.928491064,101.6113269
6055,2.955648191,101.7226659
6056,3.032279613,101.5911081
6057,3.023805186,101.6173878
6058,3.026856811,101.6453424
6059,2.960025887,101.6085971
6060,3.03679286,101.6931887
6061,2.928539648,101.7196393
6062,2.958123732,101.7500411
6063,2.937184093,101.7054128
6064,2.891551866,101.6506513
6065,3.039464948,101.721998
6066,2.977837193,101.7346394
6067,2.906315216,101.6667302
6068,3.015294302,101.5896385
6069,3.032215157,101.669616
6070,2.875516149,101.7318329
6071,2.900006798,101.6308492
6072,2.978532779,101.6331831
6073,2.97188564,101.5953696
6074,2.958653743,101.6083212
6075,2.942724335,101.6563567
6076,2.857660917,101.6202244
6077,2.923023151,101.7095236
6078,3.024541473,101.6586143
6079,3.007906473,101.6250848
6080,2.996981887,101.6178865
6081,3.01046769,101.5948553
6082,2.87165014,101.5998104
6083,2.935133496,101.6214338
6084,2.994503324,101.6823797
6085,2.857215327,101.6317237
6086,2.958748052,101.7169089
6087,2.948707533,101.609224
6088,3.004251893,101.6970981
6089,2.947392302,101.6099805
6090,2.866256548,101.6977815
6091,2.95323473,101.7426876
6092,2.893458685,101.7111782
6093,3.027462619,101.7287451
6094,2.924100832,101.6538005
6095,2.977064855,101.6792897
6096,2.952952254,101.7115845
6097,3.003851416,101.7060143
6098,2.91982159,101.6608591
6099,2.916233802,101.6858225
6100,2.979935467,101.596369
6101,2.897027937,101.6006831
6102,2.911349615,101.6669943
6103,2.929596816,101.628564
6104,3.020251482,101.7217629
6105,3.012885964,101.6191361
6106,2.9211037,101.7001072
6107,2.852543429,101.6792906
6108,3.00940458,101.6113119
6109,2.981728196,101.6021892
6110,3.029106469,101.6556472
6111,2.955705777,101.7251147
6112,2.98107788,101.7346713
6113,2.92882164,101.6387655
6114,2.863010976,101.5964994
6115,2.895773043,101.6565627
6116,3.017129009,101.6485682
6117,2.908670824,101.6015012
6118,2.878028272,101.6083909
6119,2.876759172,101.7305164
6120,2.944593138,101.7247903
6121,2.902093347,101.6939866
6122,3.040821005,101.7479419
6123,2.910626509,101.6389303
6124,2.979532149,101.6238458
6125,2.985786426,101.7333872
6126,2.924131381,101.6770001
6127,2.925883532,101.7083169
6128,2.874441447,101.7452875
6129,2.963146154,101.6261061
6130,2.943195687,101.6628662
6131,2.985345204,101.7429312
6132,2.914290284,101.7477007
6133,3.038154331,101.6766992
6134,2.897874243,101.7198304
6135,3.02309121,101.737739
6136,2.864426439,101.6939365
6137,2.996059969,101.6334749
6138,3.034943529,101.647073
6139,2.876657966,101.6556112
6140,2.928939458,101.6300931
6141,2.970404545,101.7017286
6142,2.898385762,101.6601464
6143,2.936530992,101.6713916
6144,2.965239917,101.7309766
6145,3.033695281,101.6809
6146,3.028902953,101.6098727
6147,2.869764081,101.5976174
6148,2.964550792,101.5968664
6149,2.952942663,101.6640514
6150,2.892744462,101.7386766
6151,2.94315298,101.6558681
6152,3.025024464,101.5891696
6153,2.906666856,101.6262477
6154,3.019429421,101.6925429
6155,2.974558397,101.712483
6156,3.013963692,101.5910037
6157,2.868464721,101.7397326
6158,2.969177686,101.6479052
6159,2.889168272,101.6440804
6160,2.881730944,101.7247512
6161,2.871043816,101.7386056
6162,2.85295704,101.7336521
6163,2.91796129,101.6703962
6164,3.036599612,101.7061906
6165,3.000275881,101.7501992
6166,2.969247748,101.7201057
6167,2.932624674,101.6444396
6168,2.989410264,101.7271638
6169,2.952354326,101.6301968
6170,2.871234526,101.6431632
6171,3.039930604,101.6638129
6172,2.903117416,101.60139
6173,2.939906764,101.7394211
6174,3.033493662,101.61731
6175,2.941903702,101.7164446
6176,3.019014879,101.7301302
6177,2.951775201,101.6029874
6178,2.89574796,101.6356779
6179,2.966064844,101.6280979
6180,2.94599678,101.592669
6181,3.027735209,101.6079173
6182,2.983028179,101.6696101
6183,2.859884153,101.6330258
6184,2.927929621,101.7288583
6185,2.905135776,101.7111409
6186,2.861520102,101.6503257
6187,2.951121294,101.6802973
6188,2.96262565,101.7244885
6189,2.996941896,101.6271869
6190,3.001859155,101.6647635
6191,2.967617737,101.676644
6192,2.953130964,101.7414763
6193,3.009770036,101.7185706
6194,2.939848782,101.6709367
6195,2.925763266,101.6481746
6196,2.994190056,101.6527233
6197,2.983745114,101.5949809
6198,2.922508318,101.7472719
6199,2.993423489,101.6952164
6200,2.977839118,101.6579216
6201,3.041030087,101.7331411
6202,2.927887188,101.7349153
6203,2.973430658,101.6914559
6204,2.875933954,101.7281691
6205,3.032055149,101.654332
6206,2.93430741,101.6208792
6207,2.864019345,101.6770616
6208,2.963877438,101.6594224
6209,2.927909622,101.6930805
6210,3.011004142,101.6742655
6211,2.867817624,101.6744352
6212,2.900815444,101.7368482
6213,2.872780429,101.6519602
6214,2.972453321,101.6715207
6215,2.905122808,101.7434807
6216,2.99010169,101.7260112
6217,2.897613058,101.6759409
6218,2.882526035,101.6460827
6219,3.026519697,101.7203571
6220,2.924957965,101.7299794
6221,2.868397844,101.5903864
6222,2.88969313,101.7385621
6223,2.906300547,101.602422
6224,2.85885053,101.6694799
6225,2.955359983,101.6566608
6226,2.951377241,101.6951691
6227,2.922961541,101.6701184
6228,2.983953129,101.7207021
6229,3.006089204,101.6333975
6230,2.888111742,101.7170236
6231,3.000216908,101.7110087
6232,2.897805603,101.7383365
6233,3.001146353,101.6571613
6234,2.861976103,101.705722
6235,3.034707325,101.6086244
6236,2.903665269,101.6515984
6237,2.882462052,101.6906134
6238,2.851317245,101.673359
6239,2.909739661,101.6154535
